股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,成交量（手）,成交额（千元）
600027.SH,20221125,5.93,6.03,5.78,5.95,5.89,0.06,1.0187,467332.1,276986.461
600027.SH,20221124,5.85,6.07,5.83,5.89,5.72,0.17,2.972,781606.92,465331.712
600027.SH,20221123,5.63,5.77,5.59,5.72,5.65,0.07,1.2389,682022.74,389070.367
600027.SH,20221122,5.73,5.73,5.54,5.65,5.69,-0.04,-0.703,486834.22,273843.631
600027.SH,20221121,5.49,5.82,5.45,5.69,5.56,0.13,2.3381,687144.4,391827.277
600027.SH,20221118,5.47,5.63,5.4,5.56,5.48,0.08,1.4599,540170.71,299183.907
600027.SH,20221117,5.56,5.56,5.43,5.48,5.6,-0.12,-2.1429,614756.83,337319.237
600027.SH,20221116,5.64,6.05,5.56,5.6,5.56,0.04,0.7194,1068072.0,612267.189
600027.SH,20221115,5.46,5.57,5.44,5.56,5.52,0.04,0.7246,614071.52,338577.83
600027.SH,20221114,5.39,5.59,5.27,5.52,5.39,0.13,2.4119,884058.73,482579.937
600027.SH,20221111,5.47,5.5,5.27,5.39,5.37,0.02,0.3724,705224.25,379360.017
600027.SH,20221110,5.39,5.6,5.32,5.37,5.3,0.07,1.3208,930457.02,507353.06
600027.SH,20221109,5.29,5.48,5.25,5.3,5.31,-0.01,-0.1883,539513.31,288704.197
600027.SH,20221108,5.27,5.39,5.16,5.31,5.29,0.02,0.3781,685305.92,362872.907
600027.SH,20221107,5.38,5.42,5.26,5.29,5.38,-0.09,-1.6729,771724.07,410750.919
600027.SH,20221104,5.13,5.45,5.08,5.38,5.03,0.35,6.9583,1374281.39,729672.444
600027.SH,20221103,4.93,5.12,4.84,5.03,4.99,0.04,0.8016,1246281.03,625159.773
600027.SH,20221102,5.04,5.05,4.78,4.99,5.11,-0.12,-2.3483,1963707.59,957060.431
600027.SH,20221101,5.48,5.49,4.9,5.11,5.43,-0.32,-5.8932,1628122.83,829815.044
600027.SH,20221031,5.17,5.59,5.17,5.43,5.2,0.23,4.4231,1035122.37,565091.731
600027.SH,20221028,5.64,5.64,5.12,5.2,5.64,-0.44,-7.8014,1548529.55,823996.368
600027.SH,20221027,5.84,5.99,5.49,5.64,5.99,-0.35,-5.8431,1581383.26,897306.6
600027.SH,20221026,6.18,6.27,5.89,5.99,6.21,-0.22,-3.5427,1053615.75,638129.51
600027.SH,20221025,6.21,6.48,6.13,6.21,6.27,-0.06,-0.9569,667949.41,418736.817
600027.SH,20221024,6.4,6.43,6.22,6.27,6.4,-0.13,-2.0313,631038.82,397604.495
600027.SH,20221021,6.11,6.6,6.06,6.4,6.04,0.36,5.9603,1167806.4,747925.764
600027.SH,20221020,6.29,6.4,6.03,6.04,6.41,-0.37,-5.7722,855555.26,528738.803
