股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,成交量（手）,成交额（千元）
002580.SZ,20221125,11.11,11.16,10.71,10.74,11.28,-0.54,-4.7872,287836.13,312744.242
002580.SZ,20221124,10.75,11.46,10.7,11.28,10.8,0.48,4.4444,487608.95,546515.331
002580.SZ,20221123,10.48,10.88,10.28,10.8,10.48,0.32,3.0534,259410.33,275730.564
002580.SZ,20221122,10.75,10.79,10.42,10.48,10.86,-0.38,-3.4991,201990.46,214006.284
002580.SZ,20221121,10.51,11.1,10.46,10.86,10.66,0.2,1.8762,229797.57,249467.192
002580.SZ,20221118,11.03,11.18,10.57,10.66,10.9,-0.24,-2.2018,289369.32,315411.845
002580.SZ,20221117,10.98,11.1,10.6,10.9,11.05,-0.15,-1.3575,201055.74,217860.161
002580.SZ,20221116,11.03,11.21,10.76,11.05,11.05,0.0,0.0,296909.73,326102.1
002580.SZ,20221115,10.3,11.06,10.3,11.05,10.3,0.75,7.2816,319470.2,342492.467
002580.SZ,20221114,10.73,10.88,10.27,10.3,10.95,-0.65,-5.9361,301245.51,316964.07
002580.SZ,20221111,11.37,11.44,10.86,10.95,10.96,-0.01,-0.0912,302443.21,336422.7
002580.SZ,20221110,11.18,11.34,10.95,10.96,11.39,-0.43,-3.7752,266492.27,294926.98
002580.SZ,20221109,11.52,11.64,11.35,11.39,11.57,-0.18,-1.5557,198011.37,227243.307
002580.SZ,20221108,11.6,11.71,11.32,11.57,11.77,-0.2,-1.6992,293844.72,336884.419
002580.SZ,20221107,11.68,12.05,11.58,11.77,11.78,-0.01,-0.0849,396502.0,467944.873
002580.SZ,20221104,11.56,11.88,11.42,11.78,11.42,0.36,3.1524,429479.89,502618.505
002580.SZ,20221103,11.1,11.63,11.1,11.42,11.3,0.12,1.0619,347510.22,397253.324
002580.SZ,20221102,11.08,11.39,10.95,11.3,11.21,0.09,0.8029,401985.79,449027.741
