股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,成交量（手）,成交额（千元）
688303.SH,20221125,55.12,55.16,52.71,52.71,55.32,-2.61,-4.718,116519.16,621689.898
688303.SH,20221124,55.89,56.24,54.95,55.32,56.03,-0.71,-1.2672,77899.76,432699.297
688303.SH,20221123,54.66,56.28,54.65,56.03,54.64,1.39,2.5439,105756.72,590090.504
688303.SH,20221122,55.8,55.8,54.53,54.64,56.08,-1.44,-2.5678,75316.4,414686.621
688303.SH,20221121,54.79,56.36,54.18,56.08,54.04,2.04,3.775,132156.48,735571.732
688303.SH,20221118,53.72,54.79,53.28,54.04,53.75,0.29,0.5395,60189.77,326515.09
688303.SH,20221117,53.42,53.76,52.86,53.75,53.8,-0.05,-0.0929,46951.2,249901.231
688303.SH,20221116,54.81,55.0,53.78,53.8,54.63,-0.83,-1.5193,58386.78,316803.765
688303.SH,20221115,52.86,54.64,52.85,54.63,53.08,1.55,2.9201,77455.67,419031.919
688303.SH,20221114,54.5,54.67,52.96,53.08,54.42,-1.34,-2.4623,75764.8,406981.735
688303.SH,20221111,55.47,55.66,54.33,54.42,53.91,0.51,0.946,87081.69,477271.272
688303.SH,20221110,54.57,54.58,53.66,53.91,55.0,-1.09,-1.9818,69556.61,376139.763
688303.SH,20221109,55.09,56.0,54.68,55.0,55.07,-0.07,-0.1271,92202.48,509728.303
688303.SH,20221108,56.11,57.31,55.05,55.07,54.69,0.38,0.6948,150452.72,843787.141
688303.SH,20221107,54.6,54.95,54.01,54.69,54.96,-0.27,-0.4913,106526.52,580378.612
688303.SH,20221104,53.47,55.66,53.47,54.96,52.53,2.43,4.6259,172491.11,941017.539
688303.SH,20221103,52.03,53.48,52.03,52.53,52.9,-0.37,-0.6994,74397.28,392704.253
688303.SH,20221102,52.53,53.35,51.75,52.9,52.55,0.35,0.666,96639.9,507517.444
688303.SH,20221101,50.21,52.66,50.2,52.55,50.73,1.82,3.5876,113243.88,585003.055
688303.SH,20221031,51.64,51.7,50.31,50.73,51.2,-0.47,-0.918,91278.08,464895.814
688303.SH,20221028,51.9,53.28,50.71,51.2,52.39,-1.19,-2.2714,122339.15,635654.481
688303.SH,20221027,52.0,53.55,51.88,52.39,51.92,0.47,0.9052,107277.5,564091.888
688303.SH,20221026,51.22,52.38,51.12,51.92,49.9,2.02,4.0481,135537.44,702040.523
688303.SH,20221025,48.59,50.49,48.0,49.9,48.95,0.95,1.9408,64706.51,319808.922
688303.SH,20221024,50.15,50.9,48.51,48.95,50.33,-1.38,-2.7419,71047.45,352946.004
688303.SH,20221021,50.72,51.3,50.2,50.33,50.9,-0.57,-1.1198,46333.34,235195.568
688303.SH,20221020,50.79,51.38,49.7,50.9,51.25,-0.35,-0.6829,67601.41,341534.259
688303.SH,20221019,51.94,52.63,51.12,51.25,51.53,-0.28,-0.5434,72758.81,377283.163
688303.SH,20221018,52.63,52.99,51.5,51.53,51.41,0.12,0.2334,101309.27,528147.553
688303.SH,20221017,50.97,51.45,50.51,51.41,51.73,-0.32,-0.6186,66271.19,337817.99
688303.SH,20221014,49.95,51.93,49.3,51.73,49.02,2.71,5.5284,139728.58,708136.586
688303.SH,20221013,49.3,49.69,48.9,49.02,49.91,-0.89,-1.7832,62994.57,310236.431
688303.SH,20221012,48.1,49.93,46.73,49.91,48.22,1.69,3.5048,86087.02,415561.672
688303.SH,20221011,47.5,48.48,47.41,48.22,47.37,0.85,1.7944,53293.58,256044.144
688303.SH,20221010,49.0,49.28,47.35,47.37,48.83,-1.46,-2.99,64265.42,309321.4
688303.SH,20220930,49.45,49.69,48.71,48.83,49.45,-0.62,-1.2538,48360.94,237664.581
688303.SH,20220929,50.07,50.36,49.3,49.45,49.52,-0.07,-0.1414,65244.19,325511.425
688303.SH,20220928,51.33,51.39,49.52,49.52,51.45,-1.93,-3.7512,55160.92,277046.879
688303.SH,20220927,50.55,52.18,50.41,51.45,50.55,0.9,1.7804,66677.98,341574.189
688303.SH,20220926,51.08,51.83,50.5,50.55,51.58,-1.03,-1.9969,50249.32,256954.512
688303.SH,20220923,52.15,52.48,51.1,51.58,52.08,-0.5,-0.9601,44071.86,228218.653
688303.SH,20220922,52.1,52.85,51.66,52.08,52.58,-0.5,-0.9509,37670.83,196796.25
688303.SH,20220921,52.25,52.98,51.78,52.58,52.48,0.1,0.1905,42040.53,220506.781
688303.SH,20220920,52.2,53.63,52.2,52.48,52.01,0.47,0.9037,53385.48,282189.714
688303.SH,20220919,51.88,52.7,51.32,52.01,51.63,0.38,0.736,45298.95,235388.401
688303.SH,20220916,52.6,53.09,51.41,51.63,52.78,-1.15,-2.1789,56652.45,296060.503
688303.SH,20220915,55.1,55.28,52.28,52.78,54.95,-2.17,-3.949,79315.72,423295.703
688303.SH,20220914,55.14,55.67,54.11,54.95,56.13,-1.18,-2.1023,68317.6,374775.533
688303.SH,20220913,56.61,56.97,55.63,56.13,56.44,-0.31,-0.5493,42624.64,239190.335
688303.SH,20220909,56.93,56.93,55.43,56.44,56.75,-0.31,-0.5463,44313.16,248366.24
688303.SH,20220908,57.33,57.97,56.7,56.75,57.26,-0.51,-0.8907,47496.53,271633.615
688303.SH,20220907,57.12,58.13,57.0,57.26,57.78,-0.52,-0.9,67623.65,388523.886
688303.SH,20220906,55.79,57.85,54.81,57.78,55.77,2.01,3.6041,113676.53,644044.948
688303.SH,20220905,55.25,56.0,54.2,55.77,55.4,0.37,0.6679,74223.53,409628.979
688303.SH,20220902,55.24,56.03,54.7,55.4,54.95,0.45,0.8189,58746.73,325079.27
688303.SH,20220901,55.32,55.98,54.8,54.95,55.33,-0.38,-0.6868,49977.0,277079.522
688303.SH,20220831,57.1,57.1,55.01,55.33,57.4,-2.07,-3.6063,81140.34,452799.306
688303.SH,20220830,57.04,57.99,56.6,57.4,57.46,-0.06,-0.1044,62023.3,355550.793
688303.SH,20220829,55.65,57.76,55.31,57.46,56.37,1.09,1.9337,87537.61,498401.834
688303.SH,20220826,57.72,58.24,56.21,56.37,57.37,-1.0,-1.7431,113944.78,650635.798
688303.SH,20220825,58.2,58.66,56.8,57.37,58.16,-0.79,-1.3583,99755.03,573563.254
688303.SH,20220824,60.15,60.25,58.08,58.16,59.88,-1.72,-2.8724,99647.21,588472.156
688303.SH,20220823,60.21,61.77,59.72,59.88,60.62,-0.74,-1.2207,117736.59,713122.632
688303.SH,20220822,62.17,62.5,58.23,60.62,62.8,-2.18,-3.4713,169001.24,1015516.699
688303.SH,20220819,62.63,65.0,61.26,62.8,62.69,0.11,0.1755,179954.61,1135888.726
688303.SH,20220818,62.62,64.05,62.59,62.69,63.09,-0.4,-0.634,104893.9,661923.235
688303.SH,20220817,62.77,64.39,62.4,63.09,62.77,0.32,0.5098,121092.72,767205.353
688303.SH,20220816,63.77,64.0,62.73,62.77,63.09,-0.32,-0.5072,127662.17,807895.511
688303.SH,20220815,60.56,63.53,60.31,63.09,60.78,2.31,3.8006,139500.98,873443.468
