股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,成交量（手）,成交额（千元）
000973.SZ,20221125,4.53,4.53,4.44,4.47,4.53,-0.06,-1.3245,82663.91,37051.174
000973.SZ,20221124,4.55,4.56,4.48,4.53,4.53,0.0,0.0,66731.55,30157.949
000973.SZ,20221123,4.58,4.61,4.45,4.53,4.55,-0.02,-0.4396,94511.5,42631.083
000973.SZ,20221122,4.6,4.66,4.53,4.55,4.6,-0.05,-1.087,112294.46,51684.636
000973.SZ,20221121,4.54,4.6,4.45,4.6,4.54,0.06,1.3216,89228.81,40696.489
000973.SZ,20221118,4.55,4.6,4.54,4.54,4.57,-0.03,-0.6565,75881.5,34690.747
000973.SZ,20221117,4.59,4.59,4.52,4.57,4.57,0.0,0.0,84482.22,38376.399
000973.SZ,20221116,4.53,4.58,4.52,4.57,4.54,0.03,0.6608,98725.5,45029.905
000973.SZ,20221115,4.47,4.54,4.46,4.54,4.46,0.08,1.7937,82207.92,37072.437
000973.SZ,20221114,4.49,4.52,4.46,4.46,4.49,-0.03,-0.6682,84848.12,38081.667
000973.SZ,20221111,4.51,4.55,4.46,4.49,4.43,0.06,1.3544,107333.07,48273.947
000973.SZ,20221110,4.47,4.49,4.4,4.43,4.47,-0.04,-0.8949,75969.37,33632.165
000973.SZ,20221109,4.49,4.51,4.46,4.47,4.49,-0.02,-0.4454,66137.45,29607.519
000973.SZ,20221108,4.54,4.54,4.46,4.49,4.54,-0.05,-1.1013,81592.83,36617.821
000973.SZ,20221107,4.47,4.56,4.46,4.54,4.47,0.07,1.566,105286.63,47668.452
000973.SZ,20221104,4.4,4.5,4.4,4.47,4.42,0.05,1.1312,92066.09,41083.092
000973.SZ,20221103,4.37,4.46,4.34,4.42,4.4,0.02,0.4545,88385.35,38922.662
000973.SZ,20221102,4.4,4.44,4.36,4.4,4.33,0.07,1.6166,92438.02,40618.778
000973.SZ,20221101,4.24,4.33,4.19,4.33,4.21,0.12,2.8504,74844.0,31996.074
000973.SZ,20221031,4.13,4.25,4.13,4.21,4.12,0.09,2.1845,61537.5,25799.414
000973.SZ,20221028,4.33,4.33,4.11,4.12,4.34,-0.22,-5.0691,112203.02,47131.345
000973.SZ,20221027,4.33,4.38,4.32,4.34,4.33,0.01,0.2309,74959.48,32644.556
000973.SZ,20221026,4.28,4.38,4.27,4.33,4.26,0.07,1.6432,82027.5,35551.901
000973.SZ,20221025,4.23,4.29,4.16,4.26,4.26,0.0,0.0,85419.5,36044.797
000973.SZ,20221024,4.34,4.4,4.24,4.26,4.34,-0.08,-1.8433,95065.33,41092.982
000973.SZ,20221021,4.33,4.38,4.28,4.34,4.34,0.0,0.0,59890.0,25990.81
000973.SZ,20221020,4.31,4.37,4.23,4.34,4.32,0.02,0.463,72554.78,31283.094
000973.SZ,20221019,4.33,4.39,4.27,4.32,4.33,-0.01,-0.2309,74349.12,32240.208
000973.SZ,20221018,4.35,4.37,4.31,4.33,4.35,-0.02,-0.4598,72087.0,31265.484
000973.SZ,20221017,4.27,4.35,4.26,4.35,4.3,0.05,1.1628,75904.0,32776.095
000973.SZ,20221014,4.26,4.32,4.23,4.3,4.22,0.08,1.8957,88684.5,38016.68
000973.SZ,20221013,4.18,4.26,4.17,4.22,4.21,0.01,0.2375,110156.0,46561.792
000973.SZ,20221012,4.08,4.21,4.03,4.21,4.09,0.12,2.934,82751.01,34080.503
000973.SZ,20221011,4.06,4.11,4.03,4.09,4.05,0.04,0.9877,61130.17,24886.375
000973.SZ,20221010,4.19,4.19,4.02,4.05,4.13,-0.08,-1.937,73815.01,30214.815
000973.SZ,20220930,4.16,4.2,4.12,4.13,4.17,-0.04,-0.9592,70881.0,29469.643
000973.SZ,20220929,4.23,4.27,4.14,4.17,4.19,-0.02,-0.4773,69362.5,29123.144
000973.SZ,20220928,4.35,4.37,4.19,4.19,4.37,-0.18,-4.119,98956.5,42140.541
000973.SZ,20220927,4.27,4.38,4.25,4.37,4.25,0.12,2.8235,86282.91,37273.133
000973.SZ,20220926,4.41,4.43,4.24,4.25,4.4,-0.15,-3.4091,99758.35,43050.367
000973.SZ,20220923,4.52,4.54,4.37,4.4,4.52,-0.12,-2.6549,97404.21,43192.564
000973.SZ,20220922,4.53,4.57,4.51,4.52,4.56,-0.04,-0.8772,57205.01,25949.968
000973.SZ,20220921,4.49,4.56,4.42,4.56,4.49,0.07,1.559,79033.71,35586.204
000973.SZ,20220920,4.48,4.53,4.42,4.49,4.4,0.09,2.0455,81178.0,36429.036
000973.SZ,20220919,4.4,4.48,4.35,4.4,4.41,-0.01,-0.2268,77465.0,34239.338
000973.SZ,20220916,4.53,4.57,4.4,4.41,4.55,-0.14,-3.0769,106477.12,47816.704
000973.SZ,20220915,4.73,4.74,4.48,4.55,4.7,-0.15,-3.1915,172735.32,79184.811
000973.SZ,20220914,4.8,4.8,4.66,4.7,4.87,-0.17,-3.4908,153856.95,72646.79
000973.SZ,20220913,4.85,4.91,4.82,4.87,4.82,0.05,1.0373,91172.45,44354.272
000973.SZ,20220909,4.92,4.93,4.82,4.82,4.91,-0.09,-1.833,151890.93,73720.63
000973.SZ,20220908,5.04,5.06,4.9,4.91,5.05,-0.14,-2.7723,138284.92,68626.342
000973.SZ,20220907,5.07,5.07,4.99,5.05,5.08,-0.03,-0.5906,116060.85,58345.884
000973.SZ,20220906,4.97,5.09,4.95,5.08,4.97,0.11,2.2133,153270.61,77223.957
000973.SZ,20220905,4.96,5.0,4.9,4.97,4.96,0.01,0.2016,103767.48,51429.181
000973.SZ,20220902,4.89,4.97,4.82,4.96,4.9,0.06,1.2245,130969.64,64379.995
000973.SZ,20220901,4.86,4.92,4.81,4.9,4.87,0.03,0.616,129050.58,62732.163
000973.SZ,20220831,5.06,5.08,4.83,4.87,5.05,-0.18,-3.5644,221827.7,109007.565
000973.SZ,20220830,5.03,5.17,4.99,5.05,5.03,0.02,0.3976,249950.48,126828.518
000973.SZ,20220829,4.82,5.06,4.81,5.03,4.93,0.1,2.0284,222179.83,111171.961
000973.SZ,20220826,5.0,5.1,4.9,4.93,5.04,-0.11,-2.1825,290015.46,145155.893
000973.SZ,20220825,5.3,5.37,4.93,5.04,5.29,-0.25,-4.7259,485648.55,246262.991
000973.SZ,20220824,5.51,5.57,5.24,5.29,5.58,-0.29,-5.1971,581237.99,311502.831
000973.SZ,20220823,5.33,5.69,5.2,5.58,5.44,0.14,2.5735,801089.99,438881.103
000973.SZ,20220822,5.4,5.73,5.32,5.44,5.32,0.12,2.2556,694499.7,381713.232
000973.SZ,20220819,5.44,5.58,5.28,5.32,5.46,-0.14,-2.5641,894705.9,483688.558
000973.SZ,20220818,5.25,5.76,5.11,5.46,5.24,0.22,4.1985,1295775.02,713258.765
000973.SZ,20220817,5.08,5.48,4.99,5.24,5.07,0.17,3.3531,638485.72,334925.89
000973.SZ,20220816,5.04,5.1,5.02,5.07,5.06,0.01,0.1976,186212.24,94239.07
000973.SZ,20220815,4.98,5.07,4.89,5.06,5.04,0.02,0.3968,235421.79,117575.84
000973.SZ,20220812,5.07,5.12,4.94,5.04,5.03,0.01,0.1988,302987.17,152879.706
000973.SZ,20220811,5.05,5.11,4.99,5.03,5.04,-0.01,-0.1984,301051.39,151520.955
000973.SZ,20220810,5.0,5.12,4.97,5.04,5.01,0.03,0.5988,392327.27,198288.032
000973.SZ,20220809,5.04,5.12,4.96,5.01,5.13,-0.12,-2.3392,540830.64,271825.211
000973.SZ,20220808,4.86,5.26,4.76,5.13,4.87,0.26,5.3388,810288.69,404230.427
000973.SZ,20220805,5.04,5.32,4.83,4.87,4.99,-0.12,-2.4048,1094720.87,549734.724
000973.SZ,20220804,4.59,4.99,4.58,4.99,4.54,0.45,9.9119,378647.42,184799.5
000973.SZ,20220803,4.55,4.74,4.5,4.54,4.53,0.01,0.2208,220749.06,102456.444
000973.SZ,20220802,4.7,4.76,4.48,4.53,4.75,-0.22,-4.6316,236575.37,108113.421
000973.SZ,20220801,4.78,4.81,4.69,4.75,4.77,-0.02,-0.4193,120556.06,57065.43
000973.SZ,20220729,4.71,4.82,4.69,4.77,4.72,0.05,1.0593,184632.41,88141.454
000973.SZ,20220728,4.7,4.78,4.67,4.72,4.69,0.03,0.6397,159634.5,75369.399
000973.SZ,20220727,4.66,4.71,4.64,4.69,4.66,0.03,0.6438,105749.32,49378.989
000973.SZ,20220726,4.55,4.66,4.51,4.66,4.56,0.1,2.193,132323.56,60887.831
000973.SZ,20220725,4.6,4.62,4.54,4.56,4.6,-0.04,-0.8696,84168.0,38534.841
000973.SZ,20220722,4.59,4.65,4.53,4.6,4.58,0.02,0.4367,110839.5,50846.912
000973.SZ,20220721,4.6,4.64,4.57,4.58,4.6,-0.02,-0.4348,117064.6,53919.595
000973.SZ,20220720,4.54,4.61,4.54,4.6,4.56,0.04,0.8772,127128.42,58326.046
000973.SZ,20220719,4.55,4.59,4.52,4.56,4.55,0.01,0.2198,102325.81,46597.326
000973.SZ,20220718,4.38,4.57,4.36,4.55,4.37,0.18,4.119,162883.37,73661.04
000973.SZ,20220715,4.41,4.47,4.36,4.37,4.44,-0.07,-1.5766,85808.25,37940.237
000973.SZ,20220714,4.43,4.46,4.38,4.44,4.41,0.03,0.6803,84464.84,37388.63
000973.SZ,20220713,4.32,4.41,4.3,4.41,4.32,0.09,2.0833,76157.25,33326.312
000973.SZ,20220712,4.37,4.41,4.3,4.32,4.39,-0.07,-1.5945,98517.91,42783.61
000973.SZ,20220711,4.47,4.47,4.35,4.39,4.49,-0.1,-2.2272,112209.04,49336.493
000973.SZ,20220708,4.46,4.54,4.46,4.49,4.47,0.02,0.4474,113662.83,51045.906
000973.SZ,20220707,4.42,4.47,4.41,4.47,4.42,0.05,1.1312,73763.6,32824.053
000973.SZ,20220706,4.53,4.53,4.39,4.42,4.52,-0.1,-2.2124,103274.32,45801.317
000973.SZ,20220705,4.57,4.58,4.44,4.52,4.55,-0.03,-0.6593,138661.15,62358.811
000973.SZ,20220704,4.61,4.61,4.53,4.55,4.57,-0.02,-0.4376,90935.83,41363.565
000973.SZ,20220701,4.53,4.64,4.53,4.57,4.54,0.03,0.6608,97362.36,44721.836
000973.SZ,20220630,4.55,4.62,4.53,4.54,4.55,-0.01,-0.2198,131187.98,59885.637
000973.SZ,20220629,4.68,4.69,4.55,4.55,4.69,-0.14,-2.9851,186483.0,85901.559
000973.SZ,20220628,4.57,4.77,4.54,4.69,4.61,0.08,1.7354,288466.75,134521.719
000973.SZ,20220627,4.52,4.67,4.46,4.61,4.5,0.11,2.4444,226109.16,103410.764
000973.SZ,20220624,4.54,4.55,4.48,4.5,4.55,-0.05,-1.0989,124851.91,56212.792
000973.SZ,20220623,4.43,4.55,4.38,4.55,4.37,0.18,4.119,221652.1,99358.19
000973.SZ,20220622,4.42,4.46,4.34,4.37,4.38,-0.01,-0.2283,99382.69,43793.724
000973.SZ,20220621,4.43,4.46,4.34,4.38,4.45,-0.07,-1.573,97791.83,42990.235
000973.SZ,20220620,4.45,4.46,4.4,4.45,4.42,0.03,0.6787,89492.4,39713.066
000973.SZ,20220617,4.34,4.43,4.32,4.42,4.37,0.05,1.1442,114086.58,49956.551
000973.SZ,20220616,4.41,4.48,4.37,4.41,4.45,-0.04,-0.8989,104144.27,46143.593
000973.SZ,20220615,4.54,4.58,4.44,4.45,4.5,-0.05,-1.1111,151198.96,68106.131
000973.SZ,20220614,4.47,4.5,4.36,4.5,4.5,0.0,0.0,97952.71,43466.902
000973.SZ,20220613,4.44,4.5,4.4,4.5,4.44,0.06,1.3514,113500.91,50639.113
000973.SZ,20220610,4.39,4.47,4.35,4.44,4.4,0.04,0.9091,93856.86,41649.46
000973.SZ,20220609,4.45,4.46,4.35,4.4,4.45,-0.05,-1.1236,70285.0,30888.73
000973.SZ,20220608,4.43,4.48,4.33,4.45,4.44,0.01,0.2252,123243.08,54405.598
000973.SZ,20220607,4.44,4.49,4.38,4.44,4.43,0.01,0.2257,110288.86,48790.45
000973.SZ,20220606,4.43,4.54,4.4,4.43,4.43,0.0,0.0,156188.75,69434.252
000973.SZ,20220602,4.32,4.44,4.27,4.43,4.3,0.13,3.0233,123970.71,54185.548
000973.SZ,20220601,4.28,4.36,4.26,4.3,4.28,0.02,0.4673,94941.5,40928.004
000973.SZ,20220531,4.26,4.28,4.2,4.28,4.26,0.02,0.4695,82111.0,34933.394
000973.SZ,20220530,4.18,4.27,4.16,4.26,4.16,0.1,2.4038,95685.0,40348.804
000973.SZ,20220527,4.14,4.18,4.12,4.16,4.15,0.01,0.241,69741.6,28943.98
000973.SZ,20220526,4.18,4.18,4.08,4.15,4.16,-0.01,-0.2404,63556.36,26310.575
000973.SZ,20220525,4.03,4.16,4.03,4.16,4.05,0.11,2.716,70585.0,29097.946
