股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,成交量（手）,成交额（千元）
600011.SH,20221125,8.0,8.16,7.9,8.09,7.99,0.1,1.2516,530015.16,427332.01
600011.SH,20221124,7.89,8.16,7.88,7.99,7.83,0.16,2.0434,634517.9,510948.529
600011.SH,20221123,7.58,7.99,7.57,7.83,7.62,0.21,2.7559,781449.02,612275.895
600011.SH,20221122,7.68,7.76,7.54,7.62,7.68,-0.06,-0.7813,406673.77,310759.689
600011.SH,20221121,7.4,7.76,7.39,7.68,7.45,0.23,3.0872,721297.41,551212.152
600011.SH,20221118,7.2,7.54,7.16,7.45,7.22,0.23,3.1856,946653.04,699402.275
600011.SH,20221117,7.2,7.26,7.05,7.22,7.28,-0.06,-0.8242,538711.02,384976.169
600011.SH,20221116,7.29,7.59,7.21,7.28,7.19,0.09,1.2517,1009716.72,745806.436
600011.SH,20221115,7.16,7.2,7.05,7.19,7.18,0.01,0.1393,574468.83,410041.293
600011.SH,20221114,7.22,7.25,7.03,7.18,7.21,-0.03,-0.4161,618964.92,441855.781
600011.SH,20221111,7.11,7.32,7.02,7.21,7.06,0.15,2.1246,840298.04,600401.071
600011.SH,20221110,7.11,7.36,6.99,7.06,7.02,0.04,0.5698,1024819.06,734282.448
600011.SH,20221109,7.17,7.18,6.98,7.02,7.15,-0.13,-1.8182,546165.2,386205.302
600011.SH,20221108,6.93,7.21,6.86,7.15,6.96,0.19,2.7299,890886.22,631116.749
600011.SH,20221107,7.0,7.06,6.83,6.96,6.95,0.01,0.1439,836763.69,580756.809
600011.SH,20221104,6.9,7.07,6.85,6.95,6.72,0.23,3.4226,1225341.78,851013.425
600011.SH,20221103,6.63,6.87,6.6,6.72,6.73,-0.01,-0.1486,855044.96,575180.43
600011.SH,20221102,6.74,6.79,6.47,6.73,6.78,-0.05,-0.7375,872844.5,578389.335
600011.SH,20221101,6.7,6.85,6.55,6.78,6.7,0.08,1.194,872783.94,580967.289
600011.SH,20221031,6.92,7.08,6.67,6.7,6.86,-0.16,-2.3324,883760.69,602794.119
600011.SH,20221028,7.2,7.26,6.75,6.86,7.23,-0.37,-5.1176,1220267.46,849749.396
600011.SH,20221027,7.89,8.06,7.2,7.23,8.0,-0.77,-9.625,1525790.32,1139867.687
600011.SH,20221026,7.88,8.35,7.79,8.0,8.17,-0.17,-2.0808,1103368.02,888774.28
600011.SH,20221025,7.97,8.27,7.93,8.17,8.01,0.16,1.9975,583922.02,471802.945
600011.SH,20221024,8.16,8.17,7.88,8.01,8.16,-0.15,-1.8382,581953.74,466032.431
600011.SH,20221021,8.13,8.47,8.09,8.16,8.11,0.05,0.6165,696053.57,577083.887
600011.SH,20221020,8.2,8.32,8.02,8.11,8.27,-0.16,-1.9347,575911.26,469500.525
600011.SH,20221019,8.4,8.72,8.21,8.27,8.5,-0.23,-2.7059,641181.02,540084.12
600011.SH,20221018,8.33,8.67,8.25,8.5,8.34,0.16,1.9185,652093.96,557117.727
600011.SH,20221017,8.42,8.48,8.12,8.34,8.54,-0.2,-2.3419,620559.49,517123.348
600011.SH,20221014,8.48,8.75,8.31,8.54,8.55,-0.01,-0.117,808049.11,692743.38
600011.SH,20221013,7.95,8.61,7.91,8.55,8.09,0.46,5.686,968748.16,807376.498
600011.SH,20221012,8.0,8.1,7.7,8.09,8.06,0.03,0.3722,660166.25,520221.025
600011.SH,20221011,7.58,8.15,7.56,8.06,7.58,0.48,6.3325,665397.1,527645.607
600011.SH,20221010,7.56,7.83,7.45,7.58,7.59,-0.01,-0.1318,555325.58,422982.723
600011.SH,20220930,7.64,7.78,7.55,7.59,7.62,-0.03,-0.3937,543763.69,417756.812
600011.SH,20220929,7.87,7.95,7.58,7.62,7.88,-0.26,-3.2995,568281.4,437355.267
600011.SH,20220928,7.9,8.09,7.74,7.88,7.92,-0.04,-0.5051,560319.66,442275.55
600011.SH,20220927,7.96,8.11,7.83,7.92,7.94,-0.02,-0.2519,365477.72,289860.843
600011.SH,20220926,7.99,8.18,7.9,7.94,8.04,-0.1,-1.2438,531669.59,427491.429
600011.SH,20220923,8.38,8.56,7.97,8.04,8.17,-0.13,-1.5912,469977.01,387175.391
600011.SH,20220922,8.22,8.32,8.1,8.17,8.32,-0.15,-1.8029,444837.5,364730.583
600011.SH,20220921,8.14,8.55,8.0,8.32,8.15,0.17,2.0859,712943.05,593020.019
600011.SH,20220920,8.3,8.33,7.84,8.15,8.17,-0.02,-0.2448,677398.82,547623.112
600011.SH,20220919,7.98,8.26,7.56,8.17,8.37,-0.2,-2.3895,1267461.19,1017395.666
600011.SH,20220916,8.6,8.86,8.22,8.37,8.7,-0.33,-3.7931,779144.63,663143.923
600011.SH,20220915,9.02,9.06,8.53,8.7,9.01,-0.31,-3.4406,944612.92,823068.615
600011.SH,20220914,8.88,9.1,8.82,9.01,9.0,0.01,0.1111,549378.6,492793.96
600011.SH,20220913,9.12,9.35,8.9,9.0,9.12,-0.12,-1.3158,915689.14,834560.068
600011.SH,20220909,9.02,9.35,8.81,9.12,9.11,0.01,0.1098,662111.96,604213.584
600011.SH,20220908,9.21,9.45,9.0,9.11,9.26,-0.15,-1.6199,1031595.15,947037.48
600011.SH,20220907,8.89,9.39,8.71,9.26,8.89,0.37,4.162,1275009.38,1154612.694
600011.SH,20220906,8.49,9.1,8.26,8.89,8.5,0.39,4.5882,1295660.4,1139900.214
